"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        9740,      -13.26595343,      -10.95029877,      -11.97016997,      -8.814445373,      -10.98479612,      -5.827895386
          0,           0,        9741,      -13.26704915,      -10.95110508,      -11.98027998,      -8.813764152,      -10.98584043,      -5.825802779
          0,           0,        9742,      -13.26819099,      -10.95193826,      -11.98207255,        -8.8139141,      -10.98688179,      -5.826249828
          0,           0,        9743,      -13.26930265,      -10.95280067,      -11.98007858,      -8.814181405,      -10.98792241,       -5.82971809
          0,           0,        9744,      -13.27042637,      -10.95352803,      -11.98071275,       -8.81881209,      -10.98896617,      -5.831349332
          0,           0,        9745,      -13.27144692,      -10.95444985,      -11.97092888,      -8.813138115,      -10.99001135,      -5.827794544
          0,           0,        9746,      -13.27260435,      -10.95517299,      -11.97972921,      -8.816638862,      -10.99104992,      -5.832657365
          0,           0,        9747,      -13.27369079,      -10.95607051,      -11.97725341,      -8.809946819,      -10.99209075,      -5.833637832
          0,           0,        9748,      -13.27485562,      -10.95674717,       -11.9795732,       -8.81951969,      -10.99313284,      -5.836629874
          0,           0,        9749,      -13.27592809,      -10.95763484,      -11.97379384,      -8.812785536,      -10.99417603,       -5.83103037
          0,           0,        9750,      -13.27706335,      -10.95846793,      -11.98451437,      -8.816722238,      -10.99521811,      -5.832835292
          0,           0,        9751,      -13.27820593,      -10.95936421,      -11.98171461,       -8.81956027,      -10.99625817,      -5.840468749
          0,           0,        9752,      -13.27925241,      -10.96012371,       -11.9835943,      -8.817114114,      -10.99730026,      -5.836267747
          0,           0,        9753,       -13.2803263,      -10.96097733,      -11.98950467,      -8.818449437,      -10.99834426,      -5.839284717
          0,           0,        9754,      -13.28145164,      -10.96175987,       -11.9836219,      -8.822037911,      -10.99938183,      -5.838183794
          0,           0,        9755,      -13.28250457,      -10.96256027,      -11.98612589,      -8.815888002,      -11.00041662,      -5.842466349
          0,           0,        9756,      -13.28364769,      -10.96327726,      -11.97966137,      -8.818325874,       -11.0014557,      -5.839264856
          0,           0,        9757,      -13.28475736,      -10.96403564,      -11.98890718,       -8.81914423,      -11.00249332,      -5.841742756
          0,           0,        9758,      -13.28586106,      -10.96496764,      -11.97617605,      -8.819874638,      -11.00353348,       -5.84487394
          0,           0,        9759,      -13.28701248,      -10.96573072,      -11.98972331,      -8.817324144,      -11.00456834,      -5.840886939
          0,           0,        9760,      -13.28813991,      -10.96651796,      -11.98534333,      -8.824223237,      -11.00561122,      -5.849743704
          0,           0,        9761,      -13.28922272,      -10.96741612,      -11.98996919,      -8.821208258,      -11.00665174,       -5.84341321
          0,           0,        9762,      -13.29039419,      -10.96829642,      -11.99087282,      -8.826032339,      -11.00769146,      -5.848448611
          0,           0,        9763,      -13.29140763,       -10.9690919,      -11.98073744,       -8.82309057,      -11.00873243,      -5.848692107
          0,           0,        9764,      -13.29257069,      -10.96985871,      -11.99112313,      -8.826533353,       -11.0097737,       -5.84900661
          0,           0,        9765,      -13.29367329,      -10.97070872,      -11.99813422,      -8.826525482,      -11.01081185,      -5.850051519
          0,           0,        9766,      -13.29475568,      -10.97144464,      -11.98495441,      -8.826697059,      -11.01184702,       -5.84929868
          0,           0,        9767,      -13.29582677,      -10.97226342,      -11.99227685,      -8.824023344,      -11.01288281,      -5.850935413
          0,           0,        9768,      -13.29687325,      -10.97313104,      -11.98735725,       -8.82184767,      -11.01391922,      -5.852959644
          0,           0,        9769,      -13.29804686,      -10.97394789,      -11.98659304,      -8.828277357,      -11.01495719,      -5.856181318
          0,           0,        9770,      -13.29917807,      -10.97485013,       -11.9946695,      -8.827553368,      -11.01599494,      -5.852545437
          0,           0,        9771,      -13.30021719,      -10.97548503,      -11.98371183,      -8.822906231,      -11.01702926,      -5.857519795
          0,           0,        9772,      -13.30132901,      -10.97632119,      -11.98818323,      -8.822998932,      -11.01806751,      -5.858964317
          0,           0,        9773,      -13.30252172,      -10.97702284,      -11.99804089,      -8.827209382,      -11.01910461,      -5.855227441
          0,           0,        9774,      -13.30356534,      -10.97796117,      -11.99339901,       -8.82298072,      -11.02014295,        -5.8596644
          0,           0,        9775,      -13.30471499,      -10.97883146,      -11.99218939,      -8.827051567,       -11.0211796,      -5.857401528
          0,           0,        9776,      -13.30578059,      -10.97949749,      -11.99319239,      -8.826687119,      -11.02221603,      -5.859911843
          0,           0,        9777,      -13.30684339,      -10.98032318,       -11.9943638,      -8.824952522,      -11.02325198,      -5.861925401
          0,           0,        9778,      -13.30802629,      -10.98109887,      -12.00243565,      -8.832583875,      -11.02428662,      -5.861399973
          0,           0,        9779,      -13.30913768,      -10.98183681,      -11.99213739,      -8.832084515,       -11.0253215,      -5.863887723
          0,           0,        9780,      -13.31017419,      -10.98269461,      -12.00275555,      -8.826789703,      -11.02635601,      -5.864742678
          0,           0,        9781,      -13.31128683,      -10.98358927,      -11.99893951,      -8.830135418,      -11.02739654,      -5.866492767
          0,           0,        9782,      -13.31241899,      -10.98440912,      -11.99330274,      -8.831823166,      -11.02843037,      -5.864322093
          0,           0,        9783,      -13.31351618,      -10.98523981,      -11.99816264,       -8.82877716,      -11.02946511,      -5.868875533
          0,           0,        9784,      -13.31464997,       -10.9859831,      -11.99709451,      -8.830176499,      -11.03050192,      -5.866176202
          0,           0,        9785,      -13.31574173,      -10.98680355,      -12.00059956,      -8.831950842,      -11.03153859,      -5.868873175
          0,           0,        9786,      -13.31681554,      -10.98755337,       -12.0023077,      -8.832486802,      -11.03257627,      -5.868058546
          0,           0,        9787,      -13.31786239,      -10.98829046,       -11.9910672,      -8.825560231,      -11.03360554,      -5.872040186
          0,           0,        9788,      -13.31899038,      -10.98908775,      -12.00084869,      -8.830848458,      -11.03464224,      -5.873414396
          0,           0,        9789,      -13.32010897,        -10.989893,      -11.99713754,       -8.82997673,      -11.03567369,      -5.871243093
          0,           0,        9790,      -13.32125878,      -10.99077809,      -11.99780271,      -8.835463954,      -11.03670848,      -5.874282207
          0,           0,        9791,      -13.32231916,      -10.99160104,      -12.00348039,      -8.832705004,      -11.03774577,      -5.873742921
          0,           0,        9792,      -13.32354492,      -10.99236122,      -12.00656993,      -8.841739511,      -11.03878133,      -5.875028143
          0,           0,        9793,      -13.32456612,      -10.99321553,      -12.00410131,      -8.837631949,      -11.03981314,       -5.87909051
          0,           0,        9794,      -13.32569612,      -10.99398906,      -12.01042704,      -8.842087371,       -11.0408411,      -5.879404793
          0,           0,        9795,      -13.32668343,      -10.99490898,      -12.00569027,      -8.833642296,      -11.04187875,      -5.877801296
          0,           0,        9796,      -13.32780668,      -10.99557101,      -11.99851528,      -8.831549592,      -11.04291091,      -5.878508123
          0,           0,        9797,      -13.32898539,      -10.99642184,      -12.01981513,      -8.839279613,      -11.04394316,      -5.880864227
