"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1264,       -4.88802198,      0.4950629203,     0.08709597841,       1.374807355
          0,           0,        1265,      -4.890584666,      0.4924867124,     0.08453307222,       1.374837394
          0,           0,        1266,      -4.893146823,      0.4899110143,     0.08197038691,       1.374867252
          0,           0,        1267,      -4.895708479,      0.4873358168,     0.07940791918,       1.374896932
          0,           0,        1268,      -4.898269661,      0.4847611124,     0.07684566537,       1.374926434
          0,           0,        1269,      -4.900830396,      0.4821868923,     0.07428362211,        1.37495576
          0,           0,        1270,      -4.903390708,      0.4796131476,     0.07172178618,        1.37498491
          0,           0,        1271,      -4.905950624,      0.4770398686,      0.0691601548,       1.375013886
          0,           0,        1272,      -4.908510166,      0.4744670458,     0.06659872527,       1.375042689
          0,           0,        1273,      -4.911069359,       0.471894669,     0.06403749564,        1.37507132
          0,           0,        1274,      -4.913628224,      0.4693227286,     0.06147646463,        1.37509978
          0,           0,        1275,      -4.916186787,      0.4667512146,     0.05891563015,       1.375128069
          0,           0,        1276,       -4.91874507,      0.4641801166,     0.05635498942,        1.37515619
          0,           0,        1277,      -4.921303095,       0.461609425,     0.05379453949,       1.375184142
          0,           0,        1278,      -4.923860883,      0.4590391307,     0.05123427695,       1.375211928
          0,           0,        1279,      -4.926418453,      0.4564692248,     0.04867419876,       1.375239548
          0,           0,        1280,      -4.928975821,      0.4538996983,     0.04611430171,       1.375267002
          0,           0,        1281,      -4.931533001,      0.4513305432,     0.04355458256,       1.375294293
          0,           0,        1282,      -4.934090007,      0.4487617513,     0.04099503818,       1.375321421
          0,           0,        1283,      -4.936646847,      0.4461933152,     0.03843566545,       1.375348388
          0,           0,        1284,      -4.939203531,      0.4436252273,     0.03587646133,       1.375375193
          0,           0,        1285,      -4.941760065,        0.44105748,     0.03331741689,       1.375401838
          0,           0,        1286,      -4.944316454,      0.4384900662,     0.03075937706,       1.375428325
          0,           0,        1287,      -4.946872712,      0.4359229819,       0.028201239,       1.375454653
          0,           0,        1288,      -4.949428817,      0.4333562454,      0.0256432276,       1.375480824
          0,           0,        1289,      -4.951984801,      0.4307898068,     0.02308536054,        1.37550684
          0,           0,        1290,      -4.954540637,      0.4282236681,      0.0205276734,         1.3755327
          0,           0,        1291,      -4.957096387,       0.425657825,     0.01797012325,       1.375558406
          0,           0,        1292,      -4.959652045,      0.4230922536,     0.01541269381,       1.375583959
          0,           0,        1293,      -4.962207575,       0.420526979,     0.01285537673,        1.37560936
          0,           0,        1294,      -4.964762962,      0.4179620042,     0.01029816249,       1.375634609
          0,           0,        1295,      -4.967318182,      0.4153973243,    0.007741049235,       1.375659708
          0,           0,        1296,      -4.969873226,      0.4128329379,    0.005184040763,       1.375684657
          0,           0,        1297,      -4.972428106,      0.4102688307,    0.002627135108,       1.375709458
          0,           0,        1298,      -4.974982828,      0.4077049931,   7.032886954e-05,       1.375734111
          0,           0,        1299,      -4.977537384,      0.4051412181,   -0.002486357311,       1.375758618
          0,           0,        1300,      -4.980091798,      0.4025776401,   -0.005042959415,       1.375782978
          0,           0,        1301,      -4.982646092,      0.4000142468,   -0.007599506748,       1.375807193
          0,           0,        1302,       -4.98520024,      0.3974511274,    -0.01015591462,       1.375831265
          0,           0,        1303,      -4.987754269,      0.3948883078,    -0.01271222331,       1.375855193
          0,           0,        1304,      -4.990308147,      0.3923257458,    -0.01526849288,       1.375878978
          0,           0,        1305,      -4.992861674,      0.3897634923,    -0.01782465484,       1.375902623
          0,           0,        1306,      -4.995414869,      0.3872015896,    -0.02038062915,       1.375926126
          0,           0,        1307,      -4.997967851,      0.3846399468,    -0.02293643663,        1.37594949
          0,           0,        1308,      -5.000520674,      0.3820785453,    -0.02549213569,       1.375972714
          0,           0,        1309,      -5.003073297,      0.3795173921,    -0.02804773925,       1.375995801
          0,           0,        1310,      -5.005625656,      0.3769565195,    -0.03060322271,        1.37601875
          0,           0,        1311,      -5.008177763,      0.3743959268,    -0.03315857526,       1.376041563
          0,           0,        1312,      -5.010729668,      0.3718355807,    -0.03571380777,        1.37606424
